generation,ge,gi,sparsity,thalamic_ex,thalamic_in,ex_firing_error_norm,inhib_firing_error_norm,psd_peak_error_norm
7,0.4326388554248912,0.9644247763986731,0.9157726897569389,4.239745115433667,5.860042984997093,0.26047387379456927,0.48266501922838806,0.930680754411533
7,1.1730366536510628,1.3401936150474827,0.9356585275657037,2.917526594568775,5.001279557702205,0.9883404745098893,0.023739032553032943,1.8684775442037524
7,0.5419243776807334,1.6509401454245438,0.7715259461565829,4.881156262374743,0.624581055547561,2.84154801710743,0.5267511221973555,0.46935239070218343
7,0.9047908625883603,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.4286386344204538,0.26165498909755314,0.9974550950428145
7,0.23969638758197567,1.907157124065627,0.6612450530008104,1.9382871705104063,4.83648636016155,0.9999999995,0.05900741478241207,0.6198454108227026
7,0.3090250375213371,0.5687298646592434,0.33160581317928106,3.7514699649664185,3.1404803261380794,0.05234647067426336,0.38908680475748464,2.524727708040024
7,0.2297484499925228,1.944226271993462,0.7418730851813324,1.7873384526943918,4.795707083606192,0.9999999995,0.10722724602155523,0.5303693681345247
7,1.1730366536510628,1.3235787116964453,0.9158246943469895,1.3772565377562578,5.021229438583245,0.9999999995,0.021784335922211538,0.9001620224349921
8,0.8466528979451513,1.6554051876408835,0.527359309095329,5.495936876730595,0.27559113243068367,4.253377896841646,0.08920759379153251,0.471478171984425
8,1.0164871914087463,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.39901551191280343,0.28136798448384237,2.3278208693503997
8,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
8,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
8,0.9047908625883603,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.4286386344204538,0.26165498909755314,0.9974550950428145
8,0.23969638758197567,1.907157124065627,0.6612450530008104,1.9382871705104063,4.83648636016155,0.9999999995,0.05900741478241207,0.6198454108227026
8,0.3090250375213371,0.5687298646592434,0.33160581317928106,3.7514699649664185,3.1404803261380794,0.05234647067426336,0.38908680475748464,2.524727708040024
8,0.2297484499925228,1.944226271993462,0.7418730851813324,1.7873384526943918,4.795707083606192,0.9999999995,0.10722724602155523,0.5303693681345247
8,1.2752468133152148,1.6350381256106992,0.790282697497197,3.651669095154432,4.658985446542432,0.685782922872201,0.047096974420405974,0.9021733018850149
8,0.8466515696288733,1.6554051876408835,0.527359309095329,5.495936876730595,1.6348500555266121,4.0270846869546935,0.16735332506725176,0.3710907346294502
8,1.173036868337883,1.32392751860552,0.9356585275657037,1.3724770662314922,5.001258175706909,0.9999999995,0.02212417606530854,0.6726192583093128
8,0.23969638758197567,1.6547641079699011,0.6571276073350432,1.9382871705104063,4.853228617550736,0.9999999995,0.022989467694887945,0.6469157595724964
8,0.9634470701001769,1.968611262553073,0.935610467137862,4.184316641842411,4.342339123390458,0.04893311626493061,0.11093811618437802,3.2976569964494016
8,1.2458893323418896,1.4323205363238707,0.9356585275657037,3.7544770289550704,4.871143144675238,0.6303873924632138,0.04059101141883272,2.8040149785059105
8,0.49359191216685333,1.5832421270642625,0.7655468820684981,3.572795148942828,0.16428319105992673,0.134479126256018,0.9850591536878712,1.1278667178715978
8,1.1725773678543947,1.3414040713064164,0.9158246943469895,2.3011985183753163,4.294849594903248,0.9996355735592886,0.22848561677464993,0.5164784603343396
