pre_norm,sep_norm,psd_norm,composite
0.3156146179401986,0.5293456543456544,0.32999999999999996,0.6990846936045493
0.41112956810631207,0.0,0.5583333333333333,0.693371208576181
0.2699335548172771,0.3912962037962039,0.4266666666666667,0.6387654401782056
0.22009966777408518,0.1581543456543455,0.5883333333333333,0.6477598103577652
0.6935215946843865,0.0,0.505,0.8579027930328554
0.2616279069767452,0.29408091908091916,0.46499999999999997,0.6092271732913024
0.4111295681063132,0.3952297702297701,0.40499999999999997,0.699470580544429
0.41528239202657746,0.859015984015984,0.2633333333333333,0.9898042080970911
0.182724252491695,0.0,0.6516666666666667,0.6767995248913028
0.049833887043190805,0.2917707292707292,0.48833333333333334,0.5710367932116556
0.12873754152823935,0.8557692307692308,0.3433333333333334,0.9310167069971806
0.16196013289036526,0.24537962037962047,0.49333333333333335,0.5742995912599009
0.39036544850498234,0.0,0.5933333333333334,0.7102320943402519
0.2117940199335544,0.4117132867132868,0.365,0.589567245813293
0.012458471760797285,0.8973526473526473,0.38999999999999996,0.9785177500839825
0.24501661129568086,0.42020479520479515,0.2516666666666667,0.5476689883816992
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.03322259136212646,0.7521228771228772,0.30833333333333335,0.8135490196127421
0.04983388704319025,0.6670829170829171,0.365,0.7620420162705516
0.22840531561461874,0.812624875124875,0.28500000000000003,0.8909282664012476
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.18687707641195872,0.0,0.44500000000000006,0.4826469120260495
0.37375415282392077,0.2402597402597404,0.31833333333333336,0.5465830409497863
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.20348837209302473,0.8553946053946054,0.2616666666666667,0.9173750012724929
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.23671096345514953,0.4451798201798203,0.27999999999999997,0.5767297049010066
0.01245847176079673,0.7922702297702298,0.40499999999999997,0.8898720865937909
0.05398671096345731,0.32155344655344664,0.45333333333333337,0.5584105076573714
0.10382059800664312,0.5211663336663337,0.3549999999999999,0.6390759453442644
0.4111295681063132,0.3952297702297701,0.40499999999999997,0.699470580544429
0.5897009966777422,0.11831918081918091,0.49,0.7757877893035211
0.2117940199335544,0.4117132867132868,0.365,0.589567245813293
0.8679401993355507,0.0,0.3766666666666667,0.946149019658327
0.0373754152823913,0.21341158841158858,0.48333333333333334,0.5296721050300833
0.37790697674418616,0.8351648351648352,0.25666666666666665,0.9519410500370362
0.1245847176079734,0.4795829170829171,0.31833333333333336,0.5889458696097034
0.2616279069767452,0.29408091908091916,0.46499999999999997,0.6092271732913024
0.6395348837209325,0.0,0.4233333333333333,0.7669523965716892
0.24086378737541547,0.4173326673326674,0.33833333333333326,0.5887710622442925
0.5440199335548168,0.16277472527472558,0.325,0.6542769285961791
0.05813953488371881,0.0,0.61,0.6127643964171671
0.12458471760797396,0.5613136863136863,0.3033333333333334,0.6500811621756388
0.2699335548172771,0.3912962037962039,0.4266666666666667,0.6387654401782056
0.2616279069767441,0.7312687312687313,0.2733333333333333,0.8233554701048161
0.24086378737541547,0.9074050949050949,0.3,0.9855959467898362
0.020764119601328623,0.15415834165834175,0.5399999999999999,0.5619572430049
0.24501661129568086,0.42020479520479515,0.2516666666666667,0.5476689883816992
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.37375415282392077,0.2402597402597404,0.31833333333333336,0.5465830409497863
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.01245847176079673,0.7922702297702298,0.40499999999999997,0.8898720865937909
0.05398671096345731,0.32155344655344664,0.45333333333333337,0.5584105076573714
0.020764119601328623,0.44493006993007,0.28500000000000003,0.5287900488764848
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.020764119601327513,0.7403221778221778,0.35666666666666663,0.8220214028535398
0.18687707641196094,0.662962037962038,0.23999999999999996,0.7294118901327703
0.008305647840531893,0.8492757242757243,0.3016666666666667,0.9012996268765925
0.23671096345514953,0.4451798201798203,0.27999999999999997,0.5767297049010066
0.0373754152823913,0.21341158841158858,0.48333333333333334,0.5296721050300833
0.2699335548172771,0.3912962037962039,0.4266666666666667,0.6387654401782056
0.1245847176079734,0.4795829170829171,0.31833333333333336,0.5889458696097034
0.22840531561461874,0.812624875124875,0.28500000000000003,0.8909282664012476
1.0506644518272434,0.10957792207792205,0.33166666666666667,1.1072063444173965
0.37790697674418616,0.8351648351648352,0.25666666666666665,0.9519410500370362
0.12458471760797396,0.5613136863136863,0.3033333333333334,0.6500811621756388
0.2117940199335544,0.4117132867132868,0.365,0.589567245813293
0.406976744186045,0.0,0.40166666666666667,0.5718095674430297
0.10382059800664312,0.5211663336663337,0.3549999999999999,0.6390759453442644
0.7890365448504966,0.0,0.34833333333333333,0.8625049450413144
0.04983388704319025,0.6670829170829171,0.365,0.7620420162705516
0.5440199335548168,0.16277472527472558,0.325,0.6542769285961791
0.020764119601328623,0.15415834165834175,0.5399999999999999,0.5619572430049
0.24086378737541547,0.4173326673326674,0.33833333333333326,0.5887710622442925
0.18687707641195872,0.0,0.44500000000000006,0.4826469120260495
0.05813953488371881,0.0,0.61,0.6127643964171671
0.2616279069767441,0.7312687312687313,0.2733333333333333,0.8233554701048161
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.01245847176079673,0.7922702297702298,0.40499999999999997,0.8898720865937909
0.05398671096345731,0.32155344655344664,0.45333333333333337,0.5584105076573714
0.020764119601328623,0.44493006993007,0.28500000000000003,0.5287900488764848
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.020764119601327513,0.7403221778221778,0.35666666666666663,0.8220214028535398
0.008305647840531893,0.8492757242757243,0.3016666666666667,0.9012996268765925
0.08305647840531616,0.0008741258741260527,0.1866666666666667,0.20431247427795743
0.07059800664451998,0.24637862137862154,0.26499999999999996,0.3686617740078429
0.008305647840531338,0.7870254745254746,0.4066666666666666,0.8859209101922569
0.049833887043189695,0.52997002997003,0.25499999999999995,0.5902344017119536
0.3612956810631218,0.0,0.36000000000000004,0.5100338902022739
0.05813953488371881,0.0,0.61,0.6127643964171671
0.0747508305647826,0.40521978021978033,0.3616666666666667,0.5482641103786292
0.020764119601328623,0.15415834165834175,0.5399999999999999,0.5619572430049
0.18687707641196094,0.662962037962038,0.23999999999999996,0.7294118901327703
0.04983388704319025,0.4095279720279721,0.46499999999999997,0.6216281655227479
0.23671096345514953,0.4451798201798203,0.27999999999999997,0.5767297049010066
0.0373754152823913,0.21341158841158858,0.48333333333333334,0.5296721050300833
0.14950166112956853,0.7816558441558442,0.29500000000000004,0.8487411886926931
0.10797342192691017,0.4013486513486514,0.4366666666666667,0.6028405905044597
0.02076411960132918,0.5555694305694306,0.3,0.6317345493528589
0.0913621262458475,0.47184065934065944,0.315,0.5746352285747807
0.18687707641195872,0.0,0.44500000000000006,0.4826469120260495
0.7890365448504966,0.0,0.34833333333333333,0.8625049450413144
0.37375415282392077,0.2402597402597404,0.31833333333333336,0.5465830409497863
1.0506644518272434,0.10957792207792205,0.33166666666666667,1.1072063444173965
0.24086378737541547,0.4173326673326674,0.33833333333333326,0.5887710622442925
0.2200996677740874,0.3503371628371629,0.3883333333333333,0.5674352555110003
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.01245847176079673,0.7922702297702298,0.40499999999999997,0.8898720865937909
0.05398671096345731,0.32155344655344664,0.45333333333333337,0.5584105076573714
0.020764119601328623,0.44493006993007,0.28500000000000003,0.5287900488764848
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.020764119601327513,0.7403221778221778,0.35666666666666663,0.8220214028535398
0.008305647840531893,0.8492757242757243,0.3016666666666667,0.9012996268765925
0.08305647840531616,0.0008741258741260527,0.1866666666666667,0.20431247427795743
0.07059800664451998,0.24637862137862154,0.26499999999999996,0.3686617740078429
0.008305647840531338,0.7870254745254746,0.4066666666666666,0.8859209101922569
0.049833887043189695,0.52997002997003,0.25499999999999995,0.5902344017119536
0.045681063122926524,0.37337662337662336,0.3233333333333333,0.4960255102881444
0.6686046511627908,0.0,0.17833333333333337,0.6919790150967693
0.020764119601328623,0.15415834165834175,0.5399999999999999,0.5619572430049
0.7433554817275739,0.2809065934065934,0.25499999999999995,0.8345722775372608
0.11627906976744207,0.7860889110889111,0.25,0.8330405741636668
0.7890365448504966,0.0,0.34833333333333333,0.8625049450413144
0.3612956810631218,0.0,0.36000000000000004,0.5100338902022739
0.27408637873754194,0.5621878121878121,0.2516666666666667,0.6741769725325014
0.37375415282392077,0.2402597402597404,0.31833333333333336,0.5465830409497863
0.24086378737541547,0.4173326673326674,0.33833333333333326,0.5887710622442925
0.10797342192691017,0.4013486513486514,0.4366666666666667,0.6028405905044597
0.23671096345514953,0.4451798201798203,0.27999999999999997,0.5767297049010066
0.11212624584717612,0.5811688311688312,0.27666666666666667,0.6533559135527675
0.05813953488371881,0.0,0.61,0.6127643964171671
1.316445182724253,0.013049450549450725,0.28500000000000003,1.3470052736635942
0.2200996677740874,0.3503371628371629,0.3883333333333333,0.5674352555110003
1.0506644518272434,0.10957792207792205,0.33166666666666667,1.1072063444173965
0.0373754152823913,0.21341158841158858,0.48333333333333334,0.5296721050300833
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.01245847176079673,0.7922702297702298,0.40499999999999997,0.8898720865937909
0.020764119601328623,0.44493006993007,0.28500000000000003,0.5287900488764848
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.020764119601327513,0.7403221778221778,0.35666666666666663,0.8220214028535398
0.008305647840531893,0.8492757242757243,0.3016666666666667,0.9012996268765925
0.08305647840531616,0.0008741258741260527,0.1866666666666667,0.20431247427795743
0.07059800664451998,0.24637862137862154,0.26499999999999996,0.3686617740078429
0.008305647840531338,0.7870254745254746,0.4066666666666666,0.8859209101922569
0.049833887043189695,0.52997002997003,0.25499999999999995,0.5902344017119536
0.1370431893687707,0.0,0.17000000000000004,0.2183594187397575
0.04152823920265947,0.18918581418581426,0.31833333333333336,0.37262847187451187
0.020764119601328623,0.15415834165834175,0.5399999999999999,0.5619572430049
0.05813953488371881,0.0,0.61,0.6127643964171671
0.0373754152823913,0.21341158841158858,0.48333333333333334,0.5296721050300833
0.11627906976744207,0.7860889110889111,0.25,0.8330405741636668
0.11212624584717612,0.5811688311688312,0.27666666666666667,0.6533559135527675
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.6686046511627908,0.0,0.17833333333333337,0.6919790150967693
0.3612956810631218,0.0,0.36000000000000004,0.5100338902022739
0.14534883720930147,0.41321178821178817,0.26833333333333337,0.5136857445686589
0.303156146179403,0.0,0.3866666666666667,0.49133976032625193
0.24916943521594792,0.10733016983016996,0.4066666666666666,0.488858824794424
0.26993355481727654,0.013236763236763371,0.2,0.3362132298367775
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.05398671096345731,0.32155344655344664,0.45333333333333337,0.5584105076573714
0.045681063122926524,0.37337662337662336,0.3233333333333333,0.4960255102881444
0.2200996677740874,0.3503371628371629,0.3883333333333333,0.5674352555110003
0.09551495016611344,0.1912462537462538,0.46,0.5072457346072134
0.6312292358803995,0.11800699300699302,0.30833333333333335,0.7123520499536378
0.14119601328903664,0.0,0.73,0.7435296323407142
0.01245847176079784,0.39928821178821183,0.4266666666666667,0.5844918596833382
0.004152823920263726,0.0,0.46333333333333326,0.46335194369322596
0.12458471760797396,0.0,0.3366666666666667,0.3589788243140577
0.07059800664451832,0.40715534465534464,0.26666666666666666,0.4918034814178353
0.08305647840531616,0.0008741258741260527,0.1866666666666667,0.20431247427795743
0.07059800664451998,0.24637862137862154,0.26499999999999996,0.3686617740078429
0.049833887043189695,0.52997002997003,0.25499999999999995,0.5902344017119536
0.1370431893687707,0.0,0.17000000000000004,0.2183594187397575
0.04152823920265947,0.18918581418581426,0.31833333333333336,0.37262847187451187
1.1102230246251565e-15,0.5271603396603396,0.28666666666666674,0.6000631645823483
0.012458471760798395,0.29339410589410586,0.2816666666666666,0.4069046890896288
0.26993355481727654,0.013236763236763371,0.2,0.3362132298367775
0.4318936877076418,0.0,0.29500000000000004,0.5230269185058318
0.2657807308970095,0.02953296703296715,0.32999999999999996,0.42474885880708246
0.05813953488371881,0.0,0.61,0.6127643964171671
0.303156146179403,0.0,0.3866666666666667,0.49133976032625193
0.6686046511627908,0.0,0.17833333333333337,0.6919790150967693
0.3612956810631218,0.0,0.36000000000000004,0.5100338902022739
0.05813953488371992,0.3713161838161838,0.29666666666666663,0.47881836325627736
0.020764119601328623,0.41720779220779236,0.37999999999999995,0.5647065525932197
0.020764119601328623,0.44493006993007,0.28500000000000003,0.5287900488764848
0.06229235880398698,0.2878996003996005,0.4166666666666667,0.5102721126876575
0.02491694352159457,0.8312937062937062,0.2833333333333333,0.8786056327930996
0.09551495016611344,0.1912462537462538,0.46,0.5072457346072134
0.04568106312292319,0.261426073926074,0.425,0.5010542402339706
0.01245847176079673,0.7922702297702298,0.40499999999999997,0.8898720865937909
0.11212624584717612,0.5811688311688312,0.27666666666666667,0.6533559135527675
0.008305647840531338,0.7870254745254746,0.4066666666666666,0.8859209101922569
